Påloggings-SID;;Rolle-ID;Selskapsnavn;Påloggings-ID;Rollenavn
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;SUPER (DATA);Gladsvei 20;OSOHOTWATER\sd;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;SUPER (DATA);OSO Hotwater AB;OSOHOTWATER\sd;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;SUPER (DATA);OSO Hotwater AS;OSOHOTWATER\sd;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;SUPER (DATA);OSO Hotwater Group AS;OSOHOTWATER\sd;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;SUPER (DATA);OSO Property AS;OSOHOTWATER\sd;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;SUPER (DATA);OSO Technology AS;OSOHOTWATER\sd;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;X-LES ALT;FilteruniQ AS;OSOHOTWATER\sd;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\sd;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\sd;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;ALLE;;OSOHOTWATER\sr;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;KJØP-JOURNAL;OSO Hotwater AS;OSOHOTWATER\sr;Les finansjournaler (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;KJØP-LEVERANDØR;OSO Hotwater AS;OSOHOTWATER\sr;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;KJØP-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\sr;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\sr;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;LAG-VARE/STYKKL, RED;OSO Hotwater AS;OSOHOTWATER\sr;Rediger varer/stykkl./LFE
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;LAG-VAREKLD;OSO Hotwater AS;OSOHOTWATER\sr;Opprett poster i varekladder
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\sr;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;O-KJOP-SKRIV;OSO Hotwater AS;OSOHOTWATER\sr;OSO-till.(skrive:foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;O-MPS-ADM;OSO Hotwater AS;OSOHOTWATER\sr;OSO-till.(MPS-adm)
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;O-PROD.O.-SKRIV;OSO Hotwater AS;OSOHOTWATER\sr;OSO-till: opprette prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\sr;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;O-SLETT/ENDRE;OSO Hotwater AS;OSOHOTWATER\sr;OSO-till: slett/endre vare
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;O-VARE-ENDRE;OSO Hotwater AS;OSOHOTWATER\sr;OSO-till:liten endr. varekort
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;O-VAREADM;OSO Hotwater AS;OSOHOTWATER\sr;OSO-till:adm. varekort
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\sr;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;PRD-DESIGN;OSO Hotwater AS;OSOHOTWATER\sr;Les stykkliste/produksjonsrute
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;PROD-DESIGN, RED;OSO Hotwater AS;OSOHOTWATER\sr;Red. stykkliste/prod.rute
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;PROD-FERD PRODORDRE;OSO Hotwater AS;OSOHOTWATER\sr;Les ferdig prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;PROD-KAP;OSO Hotwater AS;OSOHOTWATER\sr;Les KAP
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;PROD-KAPJOURNAL;OSO Hotwater AS;OSOHOTWATER\sr;Les kapasitetsjournal
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;PROD-PLANLEGGING;OSO Hotwater AS;OSOHOTWATER\sr;Opprett planlegging
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;PROD-PROD.ORD, ENDR;OSO Hotwater AS;OSOHOTWATER\sr;Redig. prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\sr;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;PROD-PRODORDREJOURN;OSO Hotwater AS;OSOHOTWATER\sr;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\sr;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;SALG-JOURNAL;OSO Hotwater AS;OSOHOTWATER\sr;Les finansjournaler (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;SALG-KUNDE;OSO Hotwater AS;OSOHOTWATER\sr;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;SUPER (DATA);OSO Hotwater AS;OSOHOTWATER\sr;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;X-KOBLING VAREKORT;OSO Hotwater AS;OSOHOTWATER\sr;Adm koblinger for PU
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\sr;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1432;OSOHOTWATER\sr;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\sr;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;ALLE;;OSOHOTWATER\sj;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;EDI;OSO Hotwater AS;OSOHOTWATER\sj;Automatisk innlesing av EDI
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\sj;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;LAG-OVERFØR;OSO Hotwater AS;OSOHOTWATER\sj;Opprett overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;LAG-OVERFØR, BOKF;OSO Hotwater AS;OSOHOTWATER\sj;Bokfør overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\sj;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\sj;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\sj;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;O-MPS-BOKF-FORBR;OSO Hotwater AS;OSOHOTWATER\sj;OSO-till.:bokf. forbruk
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\sj;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;O-SALG-RED;OSO Hotwater AS;OSOHOTWATER\sj;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;O-SKRIV TILBUD;OSO Hotwater AS;OSOHOTWATER\sj;OSO-till: skrive tilbud
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\sj;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;PROD-PLANL., OPPRETT;OSO Hotwater AS;OSOHOTWATER\sj;Lag ordrer fra planleg.
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;PROD-PROD.ORD, ENDR;OSO Hotwater AS;OSOHOTWATER\sj;Redig. prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\sj;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;PROD-PRODORDREJOURN;OSO Hotwater AS;OSOHOTWATER\sj;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\sj;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;SALG-JOURNAL;OSO Hotwater AS;OSOHOTWATER\sj;Les finansjournaler (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;SALG-KLADD, BOKFØR;OSO Hotwater AS;OSOHOTWATER\sj;Bokfør kladder (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;SALG-KUNDE;OSO Hotwater AS;OSOHOTWATER\sj;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;SALG-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\sj;Opprett ordrer osv.
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;SALG-T/O/F/R/K, BOKF;OSO Hotwater AS;OSOHOTWATER\sj;Bokfør ordrer, osv.
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\sj;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1433;OSOHOTWATER\sj;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\sj;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;ALLE;;OSOHOTWATER\se;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\se;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;KJØP-BEST.FORSLAG;OSO Hotwater AS;OSOHOTWATER\se;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;KJØP-BOKFØRT R/F/S/K;OSO Hotwater AS;OSOHOTWATER\se;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;KJØP-JOURNAL;OSO Hotwater AS;OSOHOTWATER\se;Les finansjournaler (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;KJØP-KLADD;OSO Hotwater AS;OSOHOTWATER\se;Opprett poster i kladder(Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;KJØP-KLADD, BOKFØR;OSO Hotwater AS;OSOHOTWATER\se;Bokfør kladder (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;KJØP-LEVERANDØR;OSO Hotwater AS;OSOHOTWATER\se;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;KJØP-LEVERANDØR, RED;OSO Hotwater AS;OSOHOTWATER\se;Rediger leverandører
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;KJØP-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\se;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;KJØP-T/O/F/R/K, BOKF;OSO Hotwater AS;OSOHOTWATER\se;Bokfør bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-BOKF OVERFØRING;OSO Hotwater AS;OSOHOTWATER\se;Les bokførte overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-OPPTKLD;OSO Hotwater AS;OSOHOTWATER\se;Foreta vareopptelling
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-PERIODISK;OSO Hotwater AS;OSOHOTWATER\se;Periodiske aktiviteter - Lager
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-STYKKLJNL;OSO Hotwater AS;OSOHOTWATER\se;Les stykklistejournaler
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-STYKKLKLD;OSO Hotwater AS;OSOHOTWATER\se;Oppr. poster i stykkl.kladder
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-STYKKLKLD, BOKF;OSO Hotwater AS;OSOHOTWATER\se;Bokfør stykklistekladder
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\se;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-VARE/STYKKL, RED;OSO Hotwater AS;OSOHOTWATER\se;Rediger varer/stykkl./LFE
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\se;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAG-VAREKLD;OSO Hotwater AS;OSOHOTWATER\se;Opprett poster i varekladder
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAGERANALYSE;OSO Hotwater AS;OSOHOTWATER\se;Les rapp., S/K/lag.analyse
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAGERANALYSE, RED;OSO Hotwater AS;OSOHOTWATER\se;Red. rap., S/K/lag.analyse
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;LAGERBUDSJETT, RED;OSO Hotwater AS;OSOHOTWATER\se;Rediger salgs-/kjøpsbudsjetter
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;O-BOKF-KJOP-MOTTAK;OSO Hotwater AS;OSOHOTWATER\se;OSO-tillegg - Bokf.kjøp-mottak
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;O-COIL-REG;OSO Hotwater AS;OSOHOTWATER\se;OSO-till.:reg. av coil
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\se;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;O-KJOP-SKRIV;OSO Hotwater AS;OSOHOTWATER\se;OSO-till.(skrive:foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\se;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;O-VARE-ENDRE;OSO Hotwater AS;OSOHOTWATER\se;OSO-till:liten endr. varekort
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\se;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;PRD-DESIGN;OSO Hotwater AS;OSOHOTWATER\se;Les stykkliste/produksjonsrute
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;PROD-DESIGN, RED;OSO Hotwater AS;OSOHOTWATER\se;Red. stykkliste/prod.rute
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;PROD-FERD PRODORDRE;OSO Hotwater AS;OSOHOTWATER\se;Les ferdig prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;PROD-PLANLEGGING;OSO Hotwater AS;OSOHOTWATER\se;Opprett planlegging
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;PROD-PROD.ORD, ENDR;OSO Hotwater AS;OSOHOTWATER\se;Redig. prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\se;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;PROD-PRODORDREJOURN;OSO Hotwater AS;OSOHOTWATER\se;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\se;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;SALG-KUNDE;OSO Hotwater AS;OSOHOTWATER\se;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;SALG-KUNDE, REDIGER;OSO Hotwater AS;OSOHOTWATER\se;Rediger kunder
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\se;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1435;OSOHOTWATER\se;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\se;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;ALLE;;OSOHOTWATER\sm;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;EDI;OSO Hotwater AS;OSOHOTWATER\sm;Automatisk innlesing av EDI
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;KJØP-LEVERANDØR, RED;OSO Hotwater AS;OSOHOTWATER\sm;Rediger leverandører
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;KJØP-OPPSETT;OSO Hotwater AS;OSOHOTWATER\sm;Kjøpsoppsett
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-REMITTERING;Gladsvei 20;OSOHOTWATER\sm;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-REMITTERING;OSO Hotwater AB;OSOHOTWATER\sm;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-REMITTERING;OSO Hotwater AS;OSOHOTWATER\sm;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-REMITTERING;OSO Hotwater Group AS;OSOHOTWATER\sm;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-REMITTERING;OSO Property AS;OSOHOTWATER\sm;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-REMITTERING;OSO Technology AS;OSOHOTWATER\sm;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-SELSK.INT;Gladsvei 20;OSOHOTWATER\sm;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-SELSK.INT;OSO Hotwater AB;OSOHOTWATER\sm;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-SELSK.INT;OSO Hotwater AS;OSOHOTWATER\sm;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-SELSK.INT;OSO Hotwater Group AS;OSOHOTWATER\sm;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-SELSK.INT;OSO Property AS;OSOHOTWATER\sm;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;O-SELSK.INT;OSO Technology AS;OSOHOTWATER\sm;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;SALG-KUNDE, REDIGER;OSO Hotwater AS;OSOHOTWATER\sm;Rediger kunder
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;SUPER (DATA);FilteruniQ AS;OSOHOTWATER\sm;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;SUPER (DATA);Gladsvei 20;OSOHOTWATER\sm;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;SUPER (DATA);OSO Hotwater AB;OSOHOTWATER\sm;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;SUPER (DATA);OSO Hotwater AS;OSOHOTWATER\sm;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;SUPER (DATA);OSO Hotwater Group AS;OSOHOTWATER\sm;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;SUPER (DATA);OSO Property AS;OSOHOTWATER\sm;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;SUPER (DATA);OSO Technology AS;OSOHOTWATER\sm;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;X-KOBLING SALG;OSO Hotwater AS;OSOHOTWATER\sm;Adm kobl Ordremappe
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;X-LES ALT;OSO Hotwater AB;OSOHOTWATER\sm;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\sm;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1436;OSOHOTWATER\sm;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\sm;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;ALLE;;OSOHOTWATER\tl;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\tl;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;KJØP-BEST.FORSLAG;OSO Hotwater AS;OSOHOTWATER\tl;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;KJØP-BOKFØRT R/F/S/K;OSO Hotwater AS;OSOHOTWATER\tl;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;KJØP-JOURNAL;OSO Hotwater AS;OSOHOTWATER\tl;Les finansjournaler (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;KJØP-KLADD;OSO Hotwater AS;OSOHOTWATER\tl;Opprett poster i kladder(Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;KJØP-KLADD, BOKFØR;OSO Hotwater AS;OSOHOTWATER\tl;Bokfør kladder (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;KJØP-LEVERANDØR;OSO Hotwater AS;OSOHOTWATER\tl;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;KJØP-LEVERANDØR, RED;OSO Hotwater AS;OSOHOTWATER\tl;Rediger leverandører
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;KJØP-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\tl;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;KJØP-T/O/F/R/K, BOKF;OSO Hotwater AS;OSOHOTWATER\tl;Bokfør bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-BOKF OVERFØRING;OSO Hotwater AS;OSOHOTWATER\tl;Les bokførte overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-OPPTKLD;OSO Hotwater AS;OSOHOTWATER\tl;Foreta vareopptelling
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-PERIODISK;OSO Hotwater AS;OSOHOTWATER\tl;Periodiske aktiviteter - Lager
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-STYKKLJNL;OSO Hotwater AS;OSOHOTWATER\tl;Les stykklistejournaler
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-STYKKLKLD;OSO Hotwater AS;OSOHOTWATER\tl;Oppr. poster i stykkl.kladder
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-STYKKLKLD, BOKF;OSO Hotwater AS;OSOHOTWATER\tl;Bokfør stykklistekladder
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\tl;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-VARE/STYKKL, RED;OSO Hotwater AS;OSOHOTWATER\tl;Rediger varer/stykkl./LFE
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\tl;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAG-VAREKLD;OSO Hotwater AS;OSOHOTWATER\tl;Opprett poster i varekladder
S-1-5-21-3915561868-3545416769-4275916019-1437;OSOHOTWATER\tl;LAGERANALYSE;OSO Hotwater AS;OSOHOTWATER\tl;Les rapp., S/K/lag.analyse
